id,name,birth
489776,Darrell Lass,1929
1930683,Gabriel Murray,1968
603320,Carey More,1957
599505,María Salerno,1948
1294312,Witold Plóciennik,1970
119501,Niall Buggy,1948
668845,Maxine Peake,1974
134112,Jordan Canning,1982
407803,Evzen Illín,1924
824317,Claudia Stedelin,1957
403223,Michelle Hunziker,1977
146680,Michael Cavadias,1970
9131473,Aaron Nicholls,1987
2484111,Chuck Amato,1946
555336,Teófilo Martínez,1913
619533,Eszter Nagy-Kálózy,1966
1161994,Martin Compston,1984
256079,Matt Ember,1961
5971098,Kristina Prekopová,1980
667580,Ivo Pavelek,1955
1414442,Chad Taylor,1970
1605093,Brian Lonsdale,1979
1215340,Margaret Baker,1976
2851457,Xosé Ramón Barreiro Fernández,1936
81499,Gerhard Bienert,1898
186255,Brad Crandall,1927
754348,Sanna Saarijärvi,1970
1601061,Anthony Bonaventura,1978
5315559,Robert Finster,1984
391134,Dara Hollingsworth,1981
54441,Edda Barends,1942
2910093,Pavel Volya,1979
740024,Clelia Rondinella,1963
549605,Josip Marotti,1922
1410105,AJ Bowen,1977
405729,Olivier Hémon,1950
697926,Allan Prior,1922
4082296,Dongyu Zhou,1992
3440795,Zethu Dlomo,1989
874597,Nikos Tsachiridis,1933
572832,Leah McLeod,1971
941708,Michael Worth,1965
370,Walt Disney,1901
803084,Cheick Oumar Sissoko,1945
159510,Tina Chow,1950
5087602,Yida Huang,1979
301401,Amy Gaipa,1970
507907,Dan Lewk,1951
1785575,Jaime Winstone,1985
7295360,Nikita Belomestnykh,1993
7960909,Alina Alekseeva,1988
221013,Jacques Deschamps,1931
755561,Richard Sadler,1947
557363,Bernice Massi,1933
960320,Jens Østerholm,1928
146454,Lane Caudell,1952
110903,Kevin Brodie,1952
2522719,Julia von Heinz,1976
400071,Manuel Huerga,1957
1572621,John Klump,1974
628534,Jeremiah Newton,1949
1750876,Adam Berry,1987
23574,Anicée Alvina,1953
264679,Jean-Marc Fabre,1964
265904,Peter Emanuel Falck,1952
134423,Walter van Canoy,1923
1144806,Pedro Miguel Arce,1976
5089,Boyd Kestner,1964
325128,Sandra Goldbacher,1960
1058,Joan Collins,1933
410719,Hiroko Isayama,1952
2610049,Alexander Rapoport,1947
318875,Guy Gilles,1938
1618330,Arthur Bullock,1949
80332,Vijay Bhatt,1907
507338,Jenifer Lewis,1957
1254866,Gang Yao,1974
553652,Pablo Martinez,1984
3566945,Ricardo Pate,1987
626780,Bernd Neubauer,1954
1922193,Kyle Safieh,1986
917762,Andreas Weidinger,1970
258581,Ülkü Erakalin,1934
5751,Jürgen Jürges,1940
262725,Edith Evans,1888
60833,James Bates Jr.,1973
285535,Bruce Ford,1956
3960178,Ben Fraser,1998
662512,Navarro Parker,1971
972884,Charles-André Bourassa,1985
908695,Jean Wallace,1923
379951,Gabriela Hernández,1939
237849,Natalie Dreyfuss,1987
43764,Bill Ayers,1944
2885290,Aleida Assmann,1947
2392976,Józef Weyssenhoff,1860
357436,John Hambrick,1940
1625281,Peter Bosch,1969
1569766,Sylvianne Chebance,1980
205770,Meri Davitashvili,1907
140068,Manuela Carrasco,1954
618092,Alfred Müller,1926
699389,Bryn Pryor,1967
5301405,Mia Goth,1993
78452,Valeria Bertuccelli,1969
3864051,Robert Ian Evans,1987
2034297,Anna Katarina,1960
831065,Quinka F. Stoehr,1959
371852,Annette Haywood-Carter,1956
824978,Piotr Stefaniak,1949
176039,Michel Constantin,1924
574841,Giorgi Mdivani,1905
1892643,Reza Aslan,1972
929582,Wim Willaert,1967
1194006,Nacho Cabana,1968
1396593,Josh Janowicz,1981
427262,Sylvie Joly,1934
215084,Jenny Deimling,1972
838198,Kevin Rodney Sullivan,1958
1163460,Axel Bold,1971
3657774,Karel De Cock,1982
499053,Ron LeFlore,1948
236381,Jerry Doyle,1956
2873574,Lalo Alcaraz,1964
1446962,Vida Guerra,1974
4956266,Chao Wen,1988
817636,Jack Speirs,1916
3248925,Massimo Vavassori,1982
92068,Susanne Bohlmann,1978
1833770,Pegah Ferydoni,1983
671023,Frank Pellegrino,1944
853079,Robert Taylor,1963
557688,John Masters,1914
16561,Morris Albert,1951
379783,Aarón Hernán,1931
482817,Roberto Lamarca,1959
1418208,Marshall Fine,1950
2585120,Deniz Salman,1973
504013,Juice Leskinen,1950
1761695,Ching Hsi Weng,1936
343770,João Grosso,1958
1968277,Kristina Bell,1973
122846,Regan Burns,1968
217855,Paula Delsol,1923
184152,Philippe Cousteau Sr.,1940
5014851,Amir Issaa,1978
1030044,Angèle Herry-Leclerc,1974
551682,Florian Martens,1958
944886,Missy Yager,1968
564724,David McCallum,1933
2072094,Alison Goldfrapp,1966
8704129,Hissène Habré,1942
903646,Karl Heinz Vosgerau,1928
889445,Rafael Vara,1936
8474654,Griet Op De Beeck,1973
31438,Takis Antonopoulos,1947
1705395,Alex Mandel,1989
3303514,Sara Fgaier,1982
358093,Patricia Hamilton,1937
2744101,E.C. Andersen,1970
266917,Priscila Fantin,1983
3295497,Margaret Ratliff,1981
835602,Camilla Strøm Henriksen,1968
104409,José Augusto Branco,1942
5958921,Lina Larissa Strahl,1997
459528,Stanislav Klymenko,1954
292450,Michael Frayn,1933
632672,Kazukiyo Nishikiori,1966
934574,Shimon Wincelberg,1924
797171,Adam Siemion,1981
2700470,Miriam Toews,1964
343211,Martin Grootenboer,1959
746659,Halina Rowicka,1951
799197,Lilia Silvi,1921
1625490,Firdaus Jamal,1954
803677,Peter Sjöquist,1964
476076,György ifj. Kurtág,1954
151941,Chris Chanowski,1967
485485,Mike Lane,1933
1131993,Dean Bruggeman,1963
1268823,Steve Hooi,1979
670757,Alejandro Pelayo,1945
2608120,Julian Minkov,1973
4382469,Ludovit Labik,1957
471443,Manmohan Krishna,1922
442512,Caroline Kava,1949
198704,Hubert Damen,1946
1365428,Tadeo Garcia,1977
3518455,Darya Balabanova,1997
5153707,Gabriel Chahine,1931
531431,Ruggero Maccari,1919
414646,Steve Jacobs,1967
755072,Aftab Sachak,1952
1794469,Amado Batista,1940
335883,Alexander Grasshoff,1928
3909434,Eva Blimlinger,1961
330015,Barry Gordon,1948
42141,Alejandro Aura,1944
906339,Heather Wahlquist,1977
124755,Kai Buth,1970
766421,Ingrid Sattes,1964
6528727,Leonardo Siniscalco,1991
1580670,Laura Arvizu,1973
4610467,Jorge Sánchez Fogarty,1944
1135092,Don Airey,1948
3497,Aaron Lipstadt,1952
1324334,Joseph Stachler,1969
233380,Johnny Doran,1962
1978918,Galina Otenko,1977
5335029,Danielle Brooks,1989
294983,Betty Friedan,1921
2516938,Edmondo Berselli,1951
8056961,Gustav Bengtsson,1995
2269149,Darius Brubeck,1947
1064221,Jay Ferguson,1968
656701,David Paige,1982
639321,Dan O'Bannon,1946
2833146,Christopher Kalt,1961
2583479,Jannik Schümann,1992
3348958,Chris Milligan,1988
2006,Thomas Haden Church,1960
1639988,Ching Kang Yao,1946
1015470,M.G. Radhakrishnan,1940
2360791,Eric Arcos Maldonado,1979
2689800,Maximiliano Pelosi,1977
6277212,Eliza Kubarska,1978
1242458,Benjamín Vicuña,1978
3817431,Sang-Hoon Lee,1977
841935,Miles Hood Swarthout,1946
346087,Ruy Guerra,1931
240290,Manel Dueso,1953
8121713,Gizem Terzi,1990
837768,Majolka Suklje,1929
433969,Patricia Kaas,1966
1113018,Mikhail Vladimirov,1976
895132,Nora Veryán,1929
2100284,Pitbull,1981
484761,Mario Landi,1920
476877,Tatyana Kuznetsova,1963
1264567,Sonny Sandoval,1974
1963755,Candis Nergaard,1983
1494473,Rokia Traoré,1974
2834365,Dominique Lawalrée,1954
587557,Sofiya Milkina,1922
559810,Franz Matter,1931
2374777,Holger Eriksson,1979
4069733,Mojca Funkl,1976
328039,Ana González,1915
2273219,Jonathan Butler,1961
869098,Víctor Tasca,1922
1405339,Jordi González,1961
428825,Michael Jones,1944
1669816,Joe Castiglione,1947
5932375,Eddie Nilsson,1996
3155266,Chen Li,1978
680109,Will Tremper,1928
77177,Piv Bernth,1956
719224,Isabelle Renauld,1966
464414,János Koltai,1935
5093647,Simon Pasternak,1971
1939267,T.I.,1980
904370,Dusan Vukotic,1927
300832,Nicholas Gage,1939
2636108,Aidan Turner,1983
477035,Corey Yuen,1951
35057,Nina Arkhipova,1921
427029,Miroslav Jokic,1941
1563067,Katarzyna Grochola,1957
1638237,Lisa Parry,1966
348555,Miklós Gurbán,1951
332293,Rejane Goulart,1954
3556891,Peter Eastgate,1985
95067,Hermann Bonnín,1935
851413,Evert Taube,1890
899,Monica Bellucci,1964
1729111,Witold Giersz,1927
586064,Luis Miguel,1970
2676172,Aleksandr Bezrukov,1972
524597,Michael Luciano,1909
393700,Jeremy Hoop,1972
12126,Cisco Adler,1978
5514831,Piet van Steen,1993
1028466,Jesse Camacho,1991
330070,Lara Jill Miller,1967
24940,Paul Amiot,1886
106067,Dino Bravo,1969
1568755,Brian Azzarello,1962
925718,Peter Whitehead,1937
148959,Pascual Cervera,1931
751020,Bill Russell,1934
546146,Louis Marcus,1936
345184,Ignacio Guadalupe,1960
2044003,Jay Mackenzie Roach,1977
408900,Trevor Ingman,1956
822315,Stanislas Syrewicz,1946
173151,Ginevra Colonna,1971
3418800,Adam Fortner,1980
784054,Pedro Sena Nunes,1968
5363210,Rosette Laursen,1988
654821,Lilita Ozolina,1947
896844,Francesco Chiesa,1871
875072,Filippos Tsitos,1966
5571029,Pope Francis,1936
299942,Christopher Gabardi,1969
264776,Valeria Fabrizi,1936
1105885,Tatyana Mikhalevkina,1964
939236,Manfred Wong,1957
943467,Alexander Wussow,1964
1729191,Magdalena Piekorz,1974
742445,Amalia Rosenblum,1974
1452683,Flavia Moraes,1959
5263229,Mariya Alyokhina,1988
3765760,Emily Skye,1985
180457,Jean-Pierre Cornu,1949
1960780,Luís Beira,1941
269957,Jane Featherstone,1969
1359906,Susanne Jäger,1972
5481,Victoria Tennant,1950
293847,Fátima Freire,1954
7692333,Ramana Maharshi,1879
8658002,Franco Pinacchio,1975
438803,Djordje Karaklajic,1912
1279816,Jae-yeong Jin,1977
124484,Christian Bussmann,1942
2346706,Flip Benham,1948
276368,Verna Fields,1918
192889,Tony Curran,1969
5698,Walther van den Ende,1947
1460246,Björn A. Ling,1974
656273,Mary Ann Page,1950
939378,Victor Wong,1927
2323222,Michael Doser,1960
567309,Matthew McCurley,1982
887812,Louis van Rensburg,1944
2460632,Juris Laucinsh,1957
3068383,Kaiser Johnson,1986
527267,Sheila Lussier,1967
465441,Sirkka-Liisa Konttinen,1948
323809,Liza Goddard,1950
1207494,Adrian Rayment,1970
225326,Hazel Dickens,1935
439421,Lasse Karkjärvi,1958
60628,Luis G. Basurto,1920
1739492,Jennifer Scarlata,1979
668145,Tom Paxton,1937
346003,Castulo Guerra,1945
20204,Scott Allegrucci,1965
556034,Marcelo Masagão,1958
92899,Jim Boles,1914
1251869,Filip Juricic,1981
355635,Harriet Hall,1948
249377,Harry Edison,1915
507388,Jonathan Guy Lewis,1963
836542,Michael Style,1933
3874127,Camélia Jordana,1992
435423,Elzbieta Karkoszka,1943
1163215,Bal,1965
267838,Alberto Farnese,1926
1553103,Darío Ripoll,1970
2009889,Aija Dzerve,1979
692883,Adrienne Posta,1949
170724,Olivia Cole,1942
589455,Tony Miller,1964
2580305,D.J. Sing,1979
868350,Nuria Torray,1934
1120597,Maria João Bastos,1975
6873036,Zoltán Nagy,1964
98510,Willie Botha,1962
724623,John Richardson,1934
1422338,Jale Öz,1934
1635180,Jeremy Rifkin,1943
1015285,Marc Minneker,1971
23753,Cecília Amado,1976
1753492,Sebastian Gacki,1984
1371426,Jason A. McCauley,1980
5177,Howie Mandel,1955
492239,Boris Lavrenyev,1891
945507,Yohji Yamamoto,1943
105606,Victoria Brattström,1972
471379,Marc Krinsky,1970
299589,Sándor Fábry,1953
381416,Grant Heslov,1963
940335,Nick Woodland,1951
2853747,Alberto Bona,1978
68171,E.E. Bell,1955
1656612,Lorenz Dangel,1977
901514,Nikolay Volkov,1934
1786673,Mirza Javed,1974
8349366,Tatyana Fursenko,1983
99262,Nick Bougas,1955
1476196,Bracha van Doesburgh,1981
6637280,Andrew C. Bird,1983
138322,Carman,1956
4844,Dan Cortese,1967
474878,Santosh Kumar,1925
870944,Khristofor Triandafilov,1937
584680,Stanislaw Michalski,1932
7659663,Igor Bityutskiy,1967
481329,David Scott Lago,1979
737138,Reg Rogers,1964
128851,Michel Cailloux,1931
903442,Mikhail Vorfolomeyev,1947
3487834,Anthony Huang,1987
2179492,Eliot Piltz,1978
1379526,Filipe Cary,1975
807470,Bob Smith,1917
1321644,Marty Chan,1965
1086016,Evan Manifattori,1978
707915,Jacques Ramade,1928
387103,Steindór Hjörleifsson,1926
672561,Sofocles Peppas,1948
437218,John Kander,1927
671,Billy Bob Thornton,1955
527315,Marlena Lustik,1944
5927962,David J.V. Schöbl,1986
1073763,Marianna Toumasatou,1967
2583358,Joan Riedweg,1959
941781,Wendy Worthington,1954
518385,Louis Lombardi,1968
405927,Regina Höllbacher,1969
2976050,Marina Gera,1984
1458725,Valeriy Grishko,1951
442470,Kamini Kaushal,1927
293446,Joel Freeman,1922
74880,Yael Bergman,1972
880783,Restie Umali,1916
1916895,Mike Gutridge,1971
37627,Nicolás Artajo,1985
1912862,Alex Aronowicz,1979
306692,Richard Harding Gardner,1949
533125,Andrew Mackay,1978
9431639,Vladimír Clementis,1902
4812322,Michael C. Burgess,1956
262061,Ray Etheridge,1952
1919529,Sonia Silvestre,1952
8076946,Kyi Aye,1929
3225,Ed Begley,1901
939224,Linda Wong,1968
491871,Daniela Lavender,1974
118155,Jean-Marie Buchet,1938
3550638,John Rutter,1945
1651766,Debbie Berman,1978
9889,Patricio Achurra,1943
233544,Alfred Dorfer,1961
785755,Joep Sertons,1959
1380478,Sami Kafati,1936
1816263,Fedi Nuril,1982
933580,Jeannie Wilson,1947
164789,Hope Clarke,1941
8470835,Kateryna Korchynska,1990
2168698,Howard Schultz,1953
4316,Phil Judd,1953
1261861,Thomas Zambeck,1981
463926,Winrich Kolbe,1940
197012,Lasse Dahlberg,1944
442391,Awtar Krishna Kaul,1939
1089175,Fabio Boccanera,1964
3308900,Ewa Szwarc,1977
96290,Vera Borek,1940
558268,Rosa María Mateo,1943
626463,Natasa Nesovic,1912
1902122,David Nalbandian,1982
459627,Herbert Kline,1909
1197111,Gary Bauer,1946
1519543,Matt Goss,1968
953649,Alan Zaslove,1927
1040823,Masahiro Kobayashi,1971
375285,Bruno Heller,1960
1511841,Luís Gaspar,1973
2947879,Peter K. Morrison,1985
151747,Ken Chang,1975
951028,Andrey Yurenev,1944
92608,Jenovéfa Boková,1992
1141070,Borja Cobeaga,1977
921003,Wolfram Weniger,1940
2819372,Juan Munoz,1981
5055,Billy Joel,1949
636555,Hristian Nochev,1964
3627685,Michael Rockefeller,1938
768150,David H. Sawyer,1936
908914,Dee Wallace,1948
406020,Marijke Höweler,1938
1655889,Ellen McLain,1952
415097,Albert Jacquard,1925
886811,Charles Van Eman,1957
1037273,Ching-Yao Liao,1976
1085618,Monika Horáková,1968
774885,Uta Schorn,1947
1221134,Sophia Latjuba,1970
35664,Curtis Armstrong,1953
256,Jenny Agutter,1952
2234564,Ciera Payton,1986
517552,Frank Logan,1925
275416,Herbert Feuerstein,1937
876555,Feyzi Tuna,1939
539448,Aurelio Malfa,1942
1453976,Thea Beckman,1923
942875,Tom Wright,1952
792911,Sunil Shetty,1961
670495,Miquel Peidró,1965
213953,Romain Deconinck,1915
197436,Chelsea Mundae,1974
34824,Sadamasa Arikawa,1925
17460,Ginger Alden,1956
637198,Rafael Novoa,1971
1617375,Derk-Jan Warrink,1985
358232,Denavaka Hamine,1906
7976756,Yin-yin Kang,1986
239356,Jessica Dublin,1918
155741,Cheran,1970
268988,René Fauchois,1882
370102,Crawford Hawkins,1933
129605,Juan Carlos Calderón,1938
2941598,Martin Niemöller,1892
1058940,Scoot McNairy,1977
1540619,Cahit Oben,1945
504496,Herschell Gordon Lewis,1926
2482081,Mouhamed Harfouch,1977
524451,Michael Luceri,1963
148516,Aleksey Serebryakov,1964
617092,Miranta Myrat,1905
630788,Elisabeth Gjerluff Nielsen,1957
766599,Oliver Sauer,1960
417917,Hans Janowitz,1890
273866,Violetta Ferrari,1930
92639,James Bolam,1935
1952942,Morten Daae,1969
85389,Laura Black,1929
847378,Hiroshi Takase,1955
619076,Gô Nagai,1945
1438502,Wayne Henley,1956
149616,Nicolas Chagrin,1945
256919,Masashi Endô,1974
693968,Janez Povse,1941
478800,Denys de La Patellière,1921
265535,William Fairchild,1918
417370,Krystyna Janda,1952
8747832,Christine Caro,1991
297846,Toshiya Fujita,1932
451234,Irrfan Khan,1967
3613078,Angel R. Sanchez II,1984
1018839,Magdalena Ruiz Guiñazú,1935
440596,Aleksandr Kashperov,1908
634696,Jeff Noon,1957
158166,Boris Chirkov,1901
1345635,Raymond Bertheaud,1997
3611,Uwe Greiner,1969
5481586,Marc Dickerson,1984
1556320,Katie Cassidy,1986
1386906,Romano Prodi,1939
156147,Manuchar Shervashidze,1930
710243,Claire Rankin,1971
1059281,Gino Ravallese,1926
714725,Mike Redding,1947
2061923,Jeezy,1977
1857125,Ethan Dettenmaier,1972
611148,Wanja Mues,1973
199470,Dang Nhat Minh,1938
3145707,Sophie Langford,1990
2324619,Maurice Hinchey,1938
400251,Arianna Huffington,1950
853951,Aristide Teica,1922
77161,Miriam Bernstein-Cohen,1895
552511,Jessica Erin Martin,1986
273863,Pascale Ferran,1960
575670,Claribel Medina,1961
5904498,Félix Bossuet,2005
2626725,A.J. Alexander,1980
865305,Trisha Todd,1961
3087511,Jennifer Christa Palmer,1973
1292953,Juliusz Kaden-Bandrowski,1885
1081323,Zdravko Grebo,1947
1391639,Glenn Shorrock,1944
265363,Peter Faiman,1944
384711,Teresa Hill,1969
193104,Mark Curry,1961
497934,Myung-se Lee,1957
1125560,Neil Cicierega,1986
2015010,Elena Velikanova,1984
3332595,Carlo Martini,1954
2487394,Allison Rosati,1963
2209370,Katie Featherston,1982
3463346,William Valle,1982
1313066,Philip Anthony,1972
591389,Hadewych Minis,1977
555279,Pancho Martínez,1957
5781,Bernard Lutic,1943
2399800,Joanne King,1983
184804,Matthew Cowles,1944
722078,Yasmina Reza,1959
270780,Kathrin Feistl,1972
701374,Mario Puzo,1920
469563,Joey Kramer,1950
101208,Norman Bowler,1932
577,George Peppard,1928
5252729,Maria Luisa Spaziani,1922
796758,Christopher Sieber,1969
160666,Ivaylo Hristov,1955
222419,Iñaki Devesa,1969
1318320,Juhi Babbar,1979
194971,Richard D'Alessandro,1960
836998,P. Subramaniam,1910
68732,Bruce Belland,1936
2639849,Michael Graf,1974
3431324,Ryan Chase Lee,1986
496180,Francis Leclerc,1971
672595,Jeannie Pepper,1958
1818727,Émilie Simon,1978
1908317,Ga Yee Chan,1947
997924,Vladimir Sanin,1928
684674,João Maria Pinto,1946
871252,B. Traven,1882
250089,Jennifer Edwards,1957
212829,Karen Dean,1960
2346983,David Firth,1983
1358962,Ilya Avramenko,1964
196117,Fat Joe,1970
5541682,Milena Zivanovic,1990
1958,Dirk Bogarde,1921
659128,Anna Panagiotopoulou,1947
62357,John Baumgartner,1971
1356224,Jean-Luc Ponty,1942
1435768,Eve Hietamies,1964
1668265,Matt Long,1980
244209,Gerhard Durlacher,1928
6754536,Bart de Graauw,1988
665821,Brian Patrick,1966
461341,Patricia Louisianna Knop,1940
23514,Regiane Alves,1978
3502617,Nicholas J. Michalak,1980
3381195,Sikandar Alam,1939
710542,Doug Rao,1974
400313,Andy Hug,1964
2860881,Mike Gaboff,1986
1217787,Tom Rowlands,1971
540978,Svatopluk Malý,1923
453987,Bruce Kimmel,1947
1320836,Mariano Peña,1960
1215,Albert Finney,1936
594638,Yosi Mizrahi,1971
539625,Edward Malin,1894
1805265,Oliver Garrett,1981
257073,Fred Engel,1930
3784503,Adrian Burke,1992
7322614,Gozde Kural,1987
4943503,Lynn Gilmartin,1984
395814,Putyi Horváth,1953
1992304,Jan-Hinrik Drevs,1968
949081,Takeshi Yoshioka,1979
1404588,McPherson,1977
554871,Flavio Martínez Labiano,1962
833288,Claus Strandberg,1948
3569085,David Mcgowan,1981
215167,Martin Dejdar,1965
753470,Yuri Rytkheu,1930
163925,Eugene Clark,1951
993084,Mari Iwai,1948
459852,Jason Kliot,1963
6819842,John Byrnes,1976
213325,Jacques Debary,1914
4689845,Göksen Ates,1984
259763,Egidio Eronico,1955
436126,Anatoliy Kalmykov,1951
1928904,Søren Green,1979
1641672,Daniel Ciobanu,1975
500804,Henrieta Lejava,1918
799340,Marcel Simard,1945
744002,Marina Rossell,1954
763548,Beatriz Santiago,1968
1575868,Wei-Lun Hsu,1978
4830839,Nisvet Hrustic,1956
512622,Barry Linehan,1925
751577,Anthony Russo,1970
633084,Zhenhua Niu,1955
900201,Viva,1938
907535,Arnetia Walker,1956
569950,John McGreevey,1922
1267261,Tobias Truvillion,1975
1212453,Viktor Baradlay,1990
680515,John Phillips,1914
1269894,Tom Quinn,1948
266864,Christer Fant,1953
180094,Michael Cornacchia,1975
682563,An Pierlé,1974
1249238,Paulinho Tapajós,1945
510816,Jean-Pierre Limosin,1949
130731,Alfio Caltabiano,1932
1110,Embeth Davidtz,1965
725544,Larry Rickles,1970
466863,Andrzej Korzynski,1940
3512118,Victoria White,1987
12294,Joop Admiraal,1937
439279,Zenza Raggi,1970
289889,Alba Francesca,1949
4836100,Nell Tiger Free,1999
2715251,Chris Blount,1984
177257,Robin Cook,1940
682936,Dariusz Pietrykowski,1957
1024133,Colomba,1931
118840,Zbigniew Buczkowski,1951
1959919,Christian Attersee,1940
474932,Meena Kumari,1933
6946812,Péter Havasi Jr.,1987
4473817,Tara Dane,1989
3634777,JuJu Chan,1987
528539,Simon Lyndon,1971
490813,Josef Laufer,1939
628655,Filip Van Neyghem,1969
774678,Eva Ingeborg Scholz,1928
1758989,Todd Grinnell,1976
672039,Marina Pennafina,1963
1254425,Drazen Bratulic,1971
376228,Gaspar Henaine,1926
462899,Volker Koepp,1944
292674,Donavan Freberg,1971
49169,Roberto Bakker,1940
70754,June LaVonne,1959
241143,John Dukakis,1958
843651,Magda Szabó,1917
1740366,Tommy Knight,1993
839171,Inger Sundh,1946
6403,David R. Barkley,1957
1320962,Heather Carolin,1982
27323,Richard Anderson,1926
1656161,Marina Zasukhina,1976
391516,Kai Holm,1896
2926752,M. Sarki,1953
3524665,Marco Gennuso,1980
2441575,Vladimir Nepevny,1965
762587,Matt Sanford,1985
331905,Esteban Gottfried,1965
622653,Vladimir Naumtsev,1934
3183856,Ursula Oppens,1944
3746067,Norman Rassmussen,1927
2257980,Capo,1979
612681,Christopher Muncke,1942
573406,Tim McMullan,1963
1300678,Wu Chi Liu,1951
6536617,Brandon Lamont Hughes,1988
3633008,Zsófi Trecskó,1987
583725,Olivier Meyrou,1966
3090514,Ryan Higa,1990
2215083,Luis Garcia,1976
909910,Wendy L. Walsh,1962
940110,M. Benjamin Woodall,1972
1321094,Skyler Samuels,1994
380478,Mateo Herrera,1973
949115,Aleksander Yosifov,1940
2101426,Bukky Ajayi,1934
1031494,Arabinda Mukhopadhyay,1919
1317084,Malgorzata Napiórkowska,1962
2536228,Mercy Murugi,1983
409262,Diana Lee Inosanto,1966
4028864,Gölge Basar,1954
3038573,Thomas Peter Logtens,1983
586125,Ionel Mihailescu,1959
103121,F.M. Bradley,1953
4025229,Suki Waterhouse,1992
1234298,Konkona Sen Sharma,1979
1747309,Luis María Ansón,1935
394806,Camilla Horn,1903
1085318,Feliksas Einas,1927
6307083,Callum West,1989
27904,Maria Antippas,1928
817366,Ken Spears,1938
652362,Christine Oesterlein,1924
80824,Aleksandr Bibartsev,1946
699536,Pierre Prévert,1906
5538225,Ibai Abad,1985
218531,Selim Demirdelen,1969
583276,Michael Meyer,1921
60692,Aleksey Batalov,1928
3518119,Vsevolod Aravin,1967
1953779,Su-min Oh,1981
1352643,Steve Lavner,1975
285302,Bryan Forbes,1926
232353,Carel Donck,1946
56319,Suzanne Baron,1927
412069,Pavel Ivanov,1945
6057215,Katerina Suvorova,1983
4755085,Maciej Cymorek,1993
235460,Alain Doutey,1944
1581698,Dick Swaab,1944
2479782,J. Brian Miles,1983
264376,Sarah Eßer,1991
856800,Hideaki Tezuka,1954
914418,Tionne 'T-Boz' Watkins,1970
331956,Carl Gottlieb,1938
503325,Francis Leplay,1967
1621176,Crisjan Zöllner,1970
855039,David Tennant,1971
229427,Michael J. Dmytryk,1941
619700,Jimmy Nail,1954
258799,Mátyás Erdély,1976
757324,Senri Sakurai,1930
904703,David Vávra,1957
834774,Nikolai Stroganov,1935
4713512,Joseph Betts,1989
449431,András Kern,1948
417537,Moon-il Jang,1963
2312642,Thymaya Payne,1978
4152344,Karel Haloun,1951
848406,Isao Tamagawa,1922
2618128,Rob Connolly,1982
1793617,Eric Reed,1970
3258833,Mohammed J. Ali,1985
820552,Lyle St. Goddard,1966
852938,Myra Taylor,1917
307810,Jane Gurnett,1957
2756056,Sreelekha Mitra,1975
5993079,Rin Honoka,1996
1023679,Simon Chapman,1977
759320,Keith Salvat,1947
749902,Pepa Ruiz,1904
252253,Malin Ek,1945
938944,Barry Wong,1946
863735,Sergei Timofeyev,1955
168433,Andrei Codarcea,1925
292774,David J. Frederick,1957
658397,Norman R. Palmer,1918
2258198,Ute Bönnen,1957
2048619,Somaly Mam,1970
3480515,Uzi Even,1940
597923,Richard Monette,1944
376290,Guido Henderickx,1942
548595,Yannis Markopoulos,1939
457325,Csaba Kiss,1960
962359,James Phelps,1986
172369,Janet Collins,1917
959098,Jacek Zygadlo,1950
1136534,Ralf Hütter,1946
497140,Dennis Lee,1939
1630025,Garrett Gilchrist,1981
8314,Vsevolod Abdulov,1942
833664,Lon Stratton,1954
1944193,Hisonni Johnson,1982
758127,Ricard Sales,1981
2757878,Karen Jarrett,1972
9209548,Tibor Javurek,1972
1196,Douglas Fairbanks,1883
2499140,Callie Angell,1948
244309,Jean Durozier,1922
717788,Taisto Reimaluoto,1961
149081,Jeromy Ceseña,1978
799312,Jon Simanton,1970
32625,Hubert Aquin,1929
1843684,Phil Hall,1964
550255,Sol Marroquin,1931
998074,Shoshannah Stern,1980
912962,Matthew Warren,1975
52476,Tamás Banovich,1925
219025,Pik-Wan Tang,1926
829149,Al Stewart,1945
48804,Norman Baker,1928
55472,Nora Barner,1960
155047,Giorgi Chelidze,1922
2349080,Ben Medina,1982
523116,Scott Lowell,1965
165264,Jean Claudric,1930
474884,Shanta Kumari,1920
9393634,An Himeno,1987
2258720,Jennie Hughes,1984
8968,Peter Abraham,1936
639548,Flann O'Brien,1911
509158,Carina Lidbom,1957
66100,Nándor Bednai,1933
438855,Çetin Karamanbey,1922
283944,Chris Fogleman,1972
873364,Domenic Troiano,1946
855377,Haruhi Nanao,1973
958704,Vitomil Zupan,1914
47625,Alfred Baillou,1915
211903,La Comtesse de Ségur,1799
1968999,Götz Schauder,1975
2583521,Liam Card,1980
2638356,Alan Magor,1986
4001144,Richard Felix Fortin,1917
3572,William Olsen,1950
52079,Jennifer Banko,1978
1084853,Allu Arjun,1980
3669241,Simon Todorov,1991
817553,Albert Speer,1905
3299616,Daniela Bobadilla,1993
6066344,Jiexi Wang,1989
2860544,Alex Flinn,1966
885383,Arnaldo Valsecchi,1940
2683633,Kirana Larasati,1987
8447016,Elene Mgeladze,1994
586524,Norihei Miki,1924
5198446,Cecily Strong,1984
6503485,Elias Harger,2007
364814,Jason Harris,1969
3779,Alessandra Torresani,1987
1968664,Kate Hewlett,1976
4303325,Stewart O'Reilly,1981
104771,James Brandon,1979
818197,Carl-Martin Spengler,1960
66808,Ingrid Begovic,1936
292291,Nino Frassica,1950
943316,Werner Wultsch,1962
